"COD_NUC","COD_ACC","RATEIZZAZIONE"
"011863","0183","A"
"011866","0183","A"
"011873","0183","A"
"011876","0183","A"
"011880","0183","A"
"026172","0004","A"
"011889","0183","A"
"026173","0004","A"
"011898","0183","A"
"011900","0183","A"
"011901","0183","A"
"011903","0183","A"
"011905","0183","A"
"011907","0183","A"
"011908","0183","A"
"011909","0183","A"
"011912","0183","A"
"011916","0183","A"
"011918","0183","A"
"011922","0183","A"
"011923","0183","A"
"011934","0183","A"
"011941","0183","A"
"011943","0183","A"
"011944","0183","A"
"011945","0183","A"
"011950","0183","A"
"011953","0183","A"
"026196","0004","A"
"011956","0183","A"
"011964","0183","A"
"011969","0183","A"
"011974","0183","A"
"011978","0183","A"
"011980","0183","A"
"026197","0004","A"
"011986","0183","A"
"011989","0183","A"
"011991","0183","A"
"011995","0183","A"
"012003","0183","A"
"012012","0183","A"
"012013","0183","A"
"012014","0183","A"
"012015","0183","A"
"012017","0183","A"
"012018","0183","A"
"012019","0183","A"
"012022","0183","A"
"012027","0183","A"
"026198","0004","A"
"012029","0183","A"
"012032","0183","A"
"012038","0183","A"
"012049","0183","A"
"012055","0183","A"
"012058","0183","A"
"012071","0183","A"
"012072","0183","A"
"012078","0183","A"
"013695","0183","A"
"013698","0183","A"
"013702","0183","A"
"013706","0183","A"
"013709","0183","A"
"013711","0183","A"
"013712","0183","A"
"013713","0183","A"
"013716","0183","A"
"013718","0183","A"
"013720","0183","A"
"013721","0183","A"
"013722","0183","A"
"013724","0183","A"
"013726","0183","A"
"013727","0183","A"
"013728","0183","A"
"013729","0183","A"
"013730","0183","A"
"013734","0183","A"
"013741","0183","A"
"013744","0183","A"
"013745","0183","A"
"013747","0183","A"
"013751","0183","A"
"013753","0183","A"
"013754","0183","A"
"013757","0183","A"
"013760","0183","A"
"013761","0183","A"
"013762","0183","A"
"013765","0183","A"
"013768","0183","A"
"020952","0004","A"
"020953","0004","A"
"020954","0004","A"
"020955","0004","A"
"020959","0004","A"
"020960","0004","A"
"026199","0004","A"
"026201","0004","A"
"004865","0217","A"
"021470","0084","A"
"021470","0178","A"
"021477","0084","A"
"021477","0178","A"
"026116","0084","A"
"026116","0178","A"
"021478","0084","A"
"021478","0178","A"
"021469","0084","A"
"021469","0178","A"
"021476","0084","A"
"021476","0178","A"
"021471","0084","A"
"021471","0178","A"
"021472","0084","A"
"021472","0178","A"
"021473","0084","A"
"021473","0178","A"
"004863","0217","A"
"004864","0217","A"
"006936","0218","A"
"028830","0004","A"
"028831","0004","A"
"028832","0004","A"
"028833","0004","A"
"028834","0004","A"
"028835","0004","A"
"028836","0004","A"
"028837","0004","A"
"028838","0004","A"
"028839","0004","A"
"028840","0004","A"
"028898","0004","A"
"029206","0004","A"
"029274","0004","A"
"029275","0004","A"
"029276","0004","A"
"029277","0004","A"
"009248","0185","A"
"029354","0183","A"
"029355","0183","A"
"029356","0183","A"
"029359","0184","A"
"029360","0184","A"
"030305","0004","A"
"030306","0004","A"
"030307","0004","A"
"030308","0004","A"
"030422","0004","A"
"030423","0004","A"
"030424","0004","A"
"030428","0004","A"
"030429","0004","A"
"030481","0004","A"
"030482","0004","A"
"030483","0004","A"
"030484","0004","A"
"030485","0004","A"
"030558","0004","A"
"030730","0004","A"
"030731","0004","A"
"030732","0004","A"
"030743","0004","A"
"014289","0217","A"
"014290","0217","A"
"014291","0217","A"
"031525","0004","A"
"031652","0173","A"
"031684","0004","A"
"031815","0004","A"
"031816","0004","A"
"031924","0004","A"
"031925","0004","A"
"031926","0004","A"
"031927","0004","A"
"031928","0004","A"
"031929","0004","A"
"032033","0004","A"
"032710","0004","A"
"032711","0004","A"
"032712","0004","A"
"033136","0004","A"
"033345","0004","A"
"033346","0004","A"
"033845","0004","A"
"033846","0004","A"
"034000","0004","A"
"034001","0004","A"
"034191","0004","A"
"034474","0004","A"
"002398","0004","A"
"012700","0084","A"
"012701","0084","A"
"012702","0084","A"
"012703","0084","A"
"012704","0084","A"
"012705","0084","A"
"012706","0084","A"
"012707","0084","A"
"012708","0084","A"
"012709","0084","A"
"012710","0084","A"
"012711","0084","A"
"012712","0084","A"
"012713","0084","A"
"012714","0084","A"
"012715","0084","A"
"012716","0084","A"
"012717","0084","A"
"012718","0084","A"
"012719","0084","A"
"012720","0084","A"
"012721","0084","A"
"012722","0084","A"
"012723","0084","A"
"012724","0084","A"
"012725","0084","A"
"012726","0084","A"
"012727","0084","A"
"012728","0084","A"
"012729","0084","A"
"012730","0084","A"
"012731","0084","A"
"012732","0084","A"
"012733","0084","A"
"012734","0084","A"
"012735","0084","A"
"012736","0084","A"
"012737","0084","A"
"012738","0084","A"
"012739","0084","A"
"012740","0084","A"
"012741","0084","A"
"012742","0084","A"
"012743","0084","A"
"012744","0084","A"
"012745","0084","A"
"012746","0084","A"
"012747","0084","A"
"012748","0084","A"
"012749","0084","A"
"012750","0084","A"
"012752","0084","A"
"012753","0084","A"
"012754","0084","A"
"012755","0084","A"
"012756","0084","A"
"012757","0084","A"
"012758","0084","A"
"012759","0084","A"
"012760","0084","A"
"012761","0084","A"
"012762","0084","A"
"012763","0084","A"
"012764","0084","A"
"012765","0084","A"
"012766","0084","A"
"012767","0084","A"
"012768","0084","A"
"012769","0084","A"
"012771","0084","A"
"012772","0084","A"
"012773","0084","A"
"012774","0084","A"
"012776","0084","A"
"012777","0084","A"
"012778","0084","A"
"012779","0084","A"
"012780","0084","A"
"012782","0084","A"
"012784","0084","A"
"012785","0084","A"
"012786","0084","A"
"012787","0084","A"
"012788","0084","A"
"012789","0084","A"
"012790","0084","A"
"012791","0084","A"
"012792","0084","A"
"012793","0084","A"
"012794","0084","A"
"012795","0084","A"
"012796","0084","A"
"012797","0084","A"
"012798","0084","A"
"012799","0084","A"
"012800","0084","A"
"012801","0084","A"
"012802","0084","A"
"012803","0084","A"
"012804","0084","A"
"012805","0084","A"
"012806","0084","A"
"012807","0084","A"
"012808","0084","A"
"012809","0084","A"
"012810","0084","A"
"012811","0084","A"
"012812","0084","A"
"012813","0084","A"
"012814","0084","A"
"012815","0084","A"
"012816","0084","A"
"012817","0084","A"
"012818","0084","A"
"012819","0084","A"
"012820","0084","A"
"012821","0084","A"
"012822","0084","A"
"012823","0084","A"
"012825","0084","A"
"012826","0084","A"
"012827","0084","A"
"012828","0084","A"
"012829","0084","A"
"012830","0084","A"
"012831","0084","A"
"012832","0084","A"
"012833","0084","A"
"012834","0084","A"
"012835","0084","A"
"012836","0084","A"
"012837","0084","A"
"012838","0084","A"
"012839","0084","A"
"012840","0084","A"
"012841","0084","A"
"012842","0084","A"
"012844","0084","A"
"012845","0084","A"
"012846","0084","A"
"012847","0084","A"
"012848","0084","A"
"012849","0084","A"
"012850","0084","A"
"012851","0084","A"
"012852","0084","A"
"012853","0084","A"
"012854","0084","A"
"012855","0084","A"
"012856","0084","A"
"012857","0084","A"
"012858","0084","A"
"012859","0084","A"
"012860","0084","A"
"012861","0084","A"
"012862","0084","A"
"012863","0084","A"
"012864","0084","A"
"012865","0084","A"
"012866","0084","A"
"012867","0084","A"
"012869","0084","A"
"012870","0084","A"
"012871","0084","A"
"012872","0084","A"
"012873","0084","A"
"012874","0084","A"
"012875","0084","A"
"012876","0084","A"
"012877","0084","A"
"012878","0084","A"
"012879","0084","A"
"012880","0084","A"
"012881","0084","A"
"012882","0084","A"
"012883","0084","A"
"012884","0084","A"
"012885","0084","A"
"012887","0084","A"
"012890","0084","A"
"012891","0084","A"
"012892","0084","A"
"012894","0084","A"
"012895","0084","A"
"012896","0084","A"
"012897","0084","A"
"012898","0084","A"
"012899","0084","A"
"012900","0084","A"
"012902","0084","A"
"012903","0084","A"
"012904","0084","A"
"012905","0084","A"
"012906","0084","A"
"012907","0084","A"
"012908","0084","A"
"012909","0084","A"
"012910","0084","A"
"012911","0084","A"
"012913","0084","A"
"012914","0084","A"
"012915","0084","A"
"012916","0084","A"
"012917","0084","A"
"012918","0084","A"
"012919","0084","A"
"012921","0084","A"
"012922","0084","A"
"012923","0084","A"
"012924","0084","A"
"012925","0084","A"
"012926","0084","A"
"012929","0084","A"
"012930","0084","A"
"012931","0084","A"
"012932","0084","A"
"012933","0084","A"
"012934","0084","A"
"012935","0084","A"
"012936","0084","A"
"012937","0084","A"
"012938","0084","A"
"012939","0084","A"
"012940","0084","A"
"012941","0084","A"
"012942","0084","A"
"012943","0084","A"
"012944","0084","A"
"012945","0084","A"
"012946","0084","A"
"012947","0084","A"
"012948","0084","A"
"012949","0084","A"
"012950","0084","A"
"012951","0084","A"
"012952","0084","A"
"012953","0084","A"
"012955","0084","A"
"012956","0084","A"
"012957","0084","A"
"012958","0084","A"
"012959","0084","A"
"012960","0084","A"
"012961","0084","A"
"012963","0084","A"
"012964","0084","A"
"012965","0084","A"
"012966","0084","A"
"012967","0084","A"
"012968","0084","A"
"012969","0084","A"
"012970","0084","A"
"012972","0084","A"
"012973","0084","A"
"012974","0084","A"
"012975","0084","A"
"012976","0084","A"
"012977","0084","A"
"012978","0084","A"
"012979","0084","A"
"012980","0084","A"
"012981","0084","A"
"012982","0084","A"
"012983","0084","A"
"012984","0084","A"
"012985","0084","A"
"012986","0084","A"
"012987","0084","A"
"012988","0084","A"
"012989","0084","A"
"012990","0084","A"
"012991","0084","A"
"012993","0084","A"
"012994","0084","A"
"012995","0084","A"
"012996","0084","A"
"012997","0084","A"
"012998","0084","A"
"012999","0084","A"
"013000","0084","A"
"013001","0084","A"
"013002","0084","A"
"013003","0084","A"
"013004","0084","A"
"013005","0084","A"
"013006","0084","A"
"013007","0084","A"
"013008","0084","A"
"013009","0084","A"
"013010","0084","A"
"013012","0084","A"
"013013","0084","A"
"013014","0084","A"
"013015","0084","A"
"013016","0084","A"
"013017","0084","A"
"013018","0084","A"
"013019","0084","A"
"013020","0084","A"
"013021","0084","A"
"013023","0084","A"
"013024","0084","A"
"013025","0084","A"
"013026","0084","A"
"013027","0084","A"
"013028","0084","A"
"013029","0084","A"
"013030","0084","A"
"013031","0084","A"
"013032","0084","A"
"013033","0084","A"
"013034","0084","A"
"013035","0084","A"
"013036","0084","A"
"013037","0084","A"
"013038","0084","A"
"013039","0084","A"
"013040","0084","A"
"013041","0084","A"
"013042","0084","A"
"013043","0084","A"
"013044","0084","A"
"013045","0084","A"
"013046","0084","A"
"013047","0084","A"
"013049","0084","A"
"013050","0084","A"
"013051","0084","A"
"013052","0084","A"
"013053","0084","A"
"013054","0084","A"
"013055","0084","A"
"013056","0084","A"
"013057","0084","A"
"013059","0084","A"
"013060","0084","A"
"013062","0084","A"
"013063","0084","A"
"013064","0084","A"
"013065","0084","A"
"013066","0084","A"
"013067","0084","A"
"013068","0084","A"
"013069","0084","A"
"013070","0084","A"
"013071","0084","A"
"013072","0084","A"
"013073","0084","A"
"013074","0084","A"
"013075","0084","A"
"013076","0084","A"
"013077","0084","A"
"013078","0084","A"
"013079","0084","A"
"013080","0084","A"
"013081","0084","A"
"013082","0084","A"
"013083","0084","A"
"013084","0084","A"
"013085","0084","A"
"013086","0084","A"
"013087","0084","A"
"013088","0084","A"
"013089","0084","A"
"013090","0084","A"
"013091","0084","A"
"013092","0084","A"
"013093","0084","A"
"013094","0084","A"
"013095","0084","A"
"013096","0084","A"
"013097","0084","A"
"013098","0084","A"
"013099","0084","A"
"013100","0084","A"
"013101","0084","A"
"013102","0084","A"
"013104","0084","A"
"013105","0084","A"
"013106","0084","A"
"013107","0084","A"
"013108","0084","A"
"013109","0084","A"
"013110","0084","A"
"013111","0084","A"
"013112","0084","A"
"013113","0084","A"
"013114","0084","A"
"013115","0084","A"
"013116","0084","A"
"013117","0084","A"
"013118","0084","A"
"013119","0084","A"
"013120","0084","A"
"013121","0084","A"
"013122","0084","A"
"013123","0084","A"
"013124","0084","A"
"013125","0084","A"
"013126","0084","A"
"013127","0084","A"
"013128","0084","A"
"013129","0084","A"
"013130","0084","A"
"013131","0084","A"
"013132","0084","A"
"013133","0084","A"
"013134","0084","A"
"013135","0084","A"
"013136","0084","A"
"013137","0084","A"
"013138","0084","A"
"013139","0084","A"
"013140","0084","A"
"013141","0084","A"
"013142","0084","A"
"013143","0084","A"
"013144","0084","A"
"013147","0084","A"
"013148","0084","A"
"013149","0084","A"
"013150","0084","A"
"013151","0084","A"
"013152","0084","A"
"013153","0084","A"
"013154","0084","A"
"013155","0084","A"
"013156","0084","A"
"013157","0084","A"
"013158","0084","A"
"013159","0084","A"
"013160","0084","A"
"013161","0084","A"
"013162","0084","A"
"013163","0084","A"
"013164","0084","A"
"013165","0084","A"
"013166","0084","A"
"013167","0084","A"
"013168","0084","A"
"013169","0084","A"
"013170","0084","A"
"013171","0084","A"
"013172","0084","A"
"013174","0084","A"
"013175","0084","A"
"013176","0084","A"
"013177","0084","A"
"013178","0084","A"
"013179","0084","A"
"013180","0084","A"
"013181","0084","A"
"013182","0084","A"
"013183","0084","A"
"013184","0084","A"
"013185","0084","A"
"013186","0084","A"
"013187","0084","A"
"013188","0084","A"
"013189","0084","A"
"013190","0084","A"
"013191","0084","A"
"013192","0084","A"
"013193","0084","A"
"013194","0084","A"
"013196","0084","A"
"013197","0084","A"
"013198","0084","A"
"013199","0084","A"
"013200","0084","A"
"013202","0084","A"
"013203","0084","A"
"013204","0084","A"
"013206","0084","A"
"013207","0084","A"
"013208","0084","A"
"013209","0084","A"
"013210","0084","A"
"013211","0084","A"
"013213","0084","A"
"013214","0084","A"
"013215","0084","A"
"013216","0084","A"
"013217","0084","A"
"013218","0084","A"
"013219","0084","A"
"013220","0084","A"
"013221","0084","A"
"013222","0084","A"
"013223","0084","A"
"013224","0084","A"
"013225","0084","A"
"013226","0084","A"
"013227","0084","A"
"013228","0084","A"
"013229","0084","A"
"013230","0084","A"
"013231","0084","A"
"013232","0084","A"
"013233","0084","A"
"013234","0084","A"
"013235","0084","A"
"013236","0084","A"
"013237","0084","A"
"013238","0084","A"
"013239","0084","A"
"013240","0084","A"
"013241","0084","A"
"013242","0084","A"
"013243","0084","A"
"013244","0084","A"
"013245","0084","A"
"013246","0084","A"
"013247","0084","A"
"013248","0084","A"
"013249","0084","A"
"013250","0084","A"
"013251","0084","A"
"013252","0084","A"
"013253","0084","A"
"013254","0084","A"
"013255","0084","A"
"013256","0084","A"
"013257","0084","A"
"013258","0084","A"
"013259","0084","A"
"013260","0084","A"
"013261","0084","A"
"013262","0084","A"
"013263","0084","A"
"013264","0084","A"
"013265","0084","A"
"013266","0084","A"
"013267","0084","A"
"013269","0084","A"
"013270","0084","A"
"013271","0084","A"
"013272","0084","A"
"013273","0084","A"
"013274","0084","A"
"013275","0084","A"
"013276","0084","A"
"013277","0084","A"
"013278","0084","A"
"013279","0084","A"
"013280","0084","A"
"013281","0084","A"
"013282","0084","A"
"013283","0084","A"
"013285","0084","A"
"013286","0084","A"
"013287","0084","A"
"013288","0084","A"
"013289","0084","A"
"013290","0084","A"
"013291","0084","A"
"013292","0084","A"
"013293","0084","A"
"013294","0084","A"
"013295","0084","A"
"013296","0084","A"
"013297","0084","A"
"013298","0084","A"
"013299","0084","A"
"013300","0084","A"
"013301","0084","A"
"013302","0084","A"
"013303","0084","A"
"013304","0084","A"
"013305","0084","A"
"013306","0084","A"
"013307","0084","A"
"013308","0084","A"
"013309","0084","A"
"013310","0084","A"
"013311","0084","A"
"013312","0084","A"
"013313","0084","A"
"013314","0084","A"
"013315","0084","A"
"013316","0084","A"
"013317","0084","A"
"013318","0084","A"
"013319","0084","A"
"013320","0084","A"
"013321","0084","A"
"013322","0084","A"
"013323","0084","A"
"013324","0084","A"
"013325","0084","A"
"013326","0084","A"
"013327","0084","A"
"013328","0084","A"
"013330","0084","A"
"013331","0084","A"
"013332","0084","A"
"013333","0084","A"
"013334","0084","A"
"013337","0084","A"
"013338","0084","A"
"013339","0084","A"
"013340","0084","A"
"013341","0084","A"
"013342","0084","A"
"013343","0084","A"
"013344","0084","A"
"013345","0084","A"
"013346","0084","A"
"013347","0084","A"
"013348","0084","A"
"013349","0084","A"
"013350","0084","A"
"013351","0084","A"
"013352","0084","A"
"013353","0084","A"
"013354","0084","A"
"013355","0084","A"
"013356","0084","A"
"013357","0084","A"
"013358","0084","A"
"013359","0084","A"
"013360","0084","A"
"013361","0084","A"
"013362","0084","A"
"013363","0084","A"
"013364","0084","A"
"013365","0084","A"
"013366","0084","A"
"013367","0084","A"
"013368","0084","A"
"013369","0084","A"
"013370","0084","A"
"013371","0084","A"
"013372","0084","A"
"013373","0084","A"
"013374","0084","A"
"013375","0084","A"
"013376","0084","A"
"013377","0084","A"
"013378","0084","A"
"013379","0084","A"
"013380","0084","A"
"013381","0084","A"
"013382","0084","A"
"013383","0084","A"
"013384","0084","A"
"013385","0084","A"
"013386","0084","A"
"013387","0084","A"
"013388","0084","A"
"013389","0084","A"
"013390","0084","A"
"013391","0084","A"
"013392","0084","A"
"013393","0084","A"
"013394","0084","A"
"013395","0084","A"
"013396","0084","A"
"013397","0084","A"
"013398","0084","A"
"013399","0084","A"
"013400","0084","A"
"013401","0084","A"
"013402","0084","A"
"013403","0084","A"
"013404","0084","A"
"013405","0084","A"
"013406","0084","A"
"013407","0084","A"
"013408","0084","A"
"013409","0084","A"
"013410","0084","A"
"013411","0084","A"
"013412","0084","A"
"013413","0084","A"
"013414","0084","A"
"013415","0084","A"
"013416","0084","A"
"013417","0084","A"
"013418","0084","A"
"013419","0084","A"
"013420","0084","A"
"013421","0084","A"
"013422","0084","A"
"013423","0084","A"
"013424","0084","A"
"013425","0084","A"
"013426","0084","A"
"013427","0084","A"
"013428","0084","A"
"013429","0084","A"
"013430","0084","A"
"013431","0084","A"
"013432","0084","A"
"013433","0084","A"
"013434","0084","A"
"013435","0084","A"
"013437","0084","A"
"013438","0084","A"
"013439","0084","A"
"013440","0084","A"
"013441","0084","A"
"013442","0084","A"
"013443","0084","A"
"013444","0084","A"
"013445","0084","A"
"013446","0084","A"
"013447","0084","A"
"013448","0084","A"
"013449","0084","A"
"013450","0084","A"
"013451","0084","A"
"013452","0084","A"
"013453","0084","A"
"013454","0084","A"
"013455","0084","A"
"013456","0084","A"
"013457","0084","A"
"013458","0084","A"
"013459","0084","A"
"013460","0084","A"
"013461","0084","A"
"013462","0084","A"
"013463","0084","A"
"013464","0084","A"
"013465","0084","A"
"013466","0084","A"
"013467","0084","A"
"013468","0084","A"
"013469","0084","A"
"013470","0084","A"
"013471","0084","A"
"013472","0084","A"
"013473","0084","A"
"013474","0084","A"
"013475","0084","A"
"013476","0084","A"
"013477","0084","A"
"013478","0084","A"
"013479","0084","A"
"013480","0084","A"
"013481","0084","A"
"013482","0084","A"
"013483","0084","A"
"013484","0084","A"
"013485","0084","A"
"013486","0084","A"
"013487","0084","A"
"013488","0084","A"
"013489","0084","A"
"013490","0084","A"
"013491","0084","A"
"013492","0084","A"
"013493","0084","A"
"013494","0084","A"
"013495","0084","A"
"013496","0084","A"
"013497","0084","A"
"013498","0084","A"
"013499","0084","A"
"013500","0084","A"
"013501","0084","A"
"013502","0084","A"
"013503","0084","A"
"013504","0084","A"
"013505","0084","A"
"013506","0084","A"
"013507","0084","A"
"013508","0084","A"
"013510","0084","A"
"013511","0084","A"
"013512","0084","A"
"013513","0084","A"
"013514","0084","A"
"013515","0084","A"
"013516","0084","A"
"013517","0084","A"
"013518","0084","A"
"013519","0084","A"
"013520","0084","A"
"013521","0084","A"
"013522","0084","A"
"013523","0084","A"
"013524","0084","A"
"013525","0084","A"
"013526","0084","A"
"013527","0084","A"
"013528","0084","A"
"013529","0084","A"
"013530","0084","A"
"013531","0084","A"
"013532","0084","A"
"013533","0084","A"
"013534","0084","A"
"013535","0084","A"
"013536","0084","A"
"013537","0084","A"
"013538","0084","A"
"013539","0084","A"
"013540","0084","A"
"013541","0084","A"
"013542","0084","A"
"013543","0084","A"
"013544","0084","A"
"013545","0084","A"
"013546","0084","A"
"013547","0084","A"
"013548","0084","A"
"013549","0084","A"
"013550","0084","A"
"013551","0084","A"
"013552","0084","A"
"013553","0084","A"
"013554","0084","A"
"013555","0084","A"
"013556","0084","A"
"013557","0084","A"
"013558","0084","A"
"013559","0084","A"
"013560","0084","A"
"013561","0084","A"
"013562","0084","A"
"013563","0084","A"
"013564","0084","A"
"013565","0084","A"
"013566","0084","A"
"013567","0084","A"
"013568","0084","A"
"013569","0084","A"
"013570","0084","A"
"013571","0084","A"
"013572","0084","A"
"013573","0084","A"
"013574","0084","A"
"013575","0084","A"
"013576","0084","A"
"013577","0084","A"
"013578","0084","A"
"013579","0084","A"
"013580","0084","A"
"013581","0084","A"
"013582","0084","A"
"013583","0084","A"
"013584","0084","A"
"013585","0084","A"
"013586","0084","A"
"013587","0084","A"
"013588","0084","A"
"013589","0084","A"
"013590","0084","A"
"013591","0084","A"
"013592","0084","A"
"013593","0084","A"
"013594","0084","A"
"013595","0084","A"
"013596","0084","A"
"013597","0084","A"
"013598","0084","A"
"013599","0084","A"
"013601","0084","A"
"013602","0084","A"
"013603","0084","A"
"013604","0084","A"
"013605","0084","A"
"013606","0084","A"
"013607","0084","A"
"013608","0084","A"
"013609","0084","A"
"013610","0084","A"
"013611","0084","A"
"013612","0084","A"
"013613","0084","A"
"013614","0084","A"
"013615","0084","A"
"013616","0084","A"
"013617","0084","A"
"013618","0084","A"
"013619","0084","A"
"013620","0084","A"
"013621","0084","A"
"013622","0084","A"
"013623","0084","A"
"013624","0084","A"
"013625","0084","A"
"013626","0084","A"
"013627","0084","A"
"013628","0084","A"
"013629","0084","A"
"013630","0084","A"
"013631","0084","A"
"013632","0084","A"
"013633","0084","A"
"013634","0084","A"
"013635","0084","A"
"013636","0084","A"
"013637","0084","A"
"013638","0084","A"
"013639","0084","A"
"013640","0084","A"
"013641","0084","A"
"013642","0084","A"
"013643","0084","A"
"013644","0084","A"
"013645","0084","A"
"013646","0084","A"
"013647","0084","A"
"013648","0084","A"
"013649","0084","A"
"013650","0084","A"
"013651","0084","A"
"013652","0084","A"
"013653","0084","A"
"013654","0084","A"
"013655","0084","A"
"013656","0084","A"
"013657","0084","A"
"013658","0084","A"
"013659","0084","A"
"013660","0084","A"
"013661","0084","A"
"013662","0084","A"
"013663","0084","A"
"013664","0084","A"
"013665","0084","A"
"013666","0084","A"
"013667","0084","A"
"013668","0084","A"
"013669","0084","A"
"013670","0084","A"
"013671","0084","A"
"013672","0084","A"
"013673","0084","A"
"013674","0084","A"
"013675","0084","A"
"013676","0084","A"
"013677","0084","A"
"013678","0084","A"
"013679","0084","A"
"013680","0084","A"
"013681","0084","A"
"013682","0084","A"
"013683","0084","A"
"012169","0084","A"
"012170","0084","A"
"012171","0084","A"
"012172","0084","A"
"012173","0084","A"
"012174","0084","A"
"012175","0084","A"
"012176","0084","A"
"012177","0084","A"
"012178","0084","A"
"012179","0084","A"
"012180","0084","A"
"012181","0084","A"
"012182","0084","A"
"012183","0084","A"
"012184","0084","A"
"012185","0084","A"
"012186","0084","A"
"012187","0084","A"
"012188","0084","A"
"012189","0084","A"
"012190","0084","A"
"012191","0084","A"
"012192","0084","A"
"012193","0084","A"
"012194","0084","A"
"012195","0084","A"
"012196","0084","A"
"012197","0084","A"
"012198","0084","A"
"012199","0084","A"
"012200","0084","A"
"012201","0084","A"
"012202","0084","A"
"012203","0084","A"
"012204","0084","A"
"012205","0084","A"
"012206","0084","A"
"012207","0084","A"
"012208","0084","A"
"012209","0084","A"
"012211","0084","A"
"012213","0084","A"
"012214","0084","A"
"012215","0084","A"
"012216","0084","A"
"012218","0084","A"
"012219","0084","A"
"012220","0084","A"
"012222","0084","A"
"012223","0084","A"
"012224","0084","A"
"012225","0084","A"
"012226","0084","A"
"012227","0084","A"
"012228","0084","A"
"012229","0084","A"
"012230","0084","A"
"012231","0084","A"
"012232","0084","A"
"012233","0084","A"
"012234","0084","A"
"012235","0084","A"
"012236","0084","A"
"012237","0084","A"
"012239","0084","A"
"012240","0084","A"
"012241","0084","A"
"012242","0084","A"
"012243","0084","A"
"012244","0084","A"
"012245","0084","A"
"012246","0084","A"
"012247","0084","A"
"012248","0084","A"
"012249","0084","A"
"012250","0084","A"
"012251","0084","A"
"012252","0084","A"
"012253","0084","A"
"012254","0084","A"
"012255","0084","A"
"012256","0084","A"
"012257","0084","A"
"012258","0084","A"
"012259","0084","A"
"012260","0084","A"
"012434","0084","A"
"012435","0084","A"
"012436","0084","A"
"012437","0084","A"
"012438","0084","A"
"012439","0084","A"
"012440","0084","A"
"012441","0084","A"
"012442","0084","A"
"012443","0084","A"
"012444","0084","A"
"012445","0084","A"
"012446","0084","A"
"012447","0084","A"
"012448","0084","A"
"012449","0084","A"
"012450","0084","A"
"012451","0084","A"
"012452","0084","A"
"012453","0084","A"
"012454","0084","A"
"012455","0084","A"
"012456","0084","A"
"012457","0084","A"
"012458","0084","A"
"012459","0084","A"
"012460","0084","A"
"012461","0084","A"
"012462","0084","A"
"012463","0084","A"
"012464","0084","A"
"012466","0084","A"
"012467","0084","A"
"012468","0084","A"
"012469","0084","A"
"012470","0084","A"
"012472","0084","A"
"012473","0084","A"
"012474","0084","A"
"012475","0084","A"
"012476","0084","A"
"012477","0084","A"
"012478","0084","A"
"012479","0084","A"
"012480","0084","A"
"012481","0084","A"
"012482","0084","A"
"012483","0084","A"
"012484","0084","A"
"012485","0084","A"
"012486","0084","A"
"012487","0084","A"
"012488","0084","A"
"012489","0084","A"
"012490","0084","A"
"012491","0084","A"
"012493","0084","A"
"012494","0084","A"
"012495","0084","A"
"012496","0084","A"
"012497","0084","A"
"012498","0084","A"
"012499","0084","A"
"012500","0084","A"
"012501","0084","A"
"012502","0084","A"
"012503","0084","A"
"012504","0084","A"
"012505","0084","A"
"012506","0084","A"
"012507","0084","A"
"012508","0084","A"
"012509","0084","A"
"012510","0084","A"
"012511","0084","A"
"012512","0084","A"
"012513","0084","A"
"012514","0084","A"
"012515","0084","A"
"012516","0084","A"
"012517","0084","A"
"012518","0084","A"
"012519","0084","A"
"012520","0084","A"
"012521","0084","A"
"012522","0084","A"
"012523","0084","A"
"012524","0084","A"
"012525","0084","A"
"012526","0084","A"
"012527","0084","A"
"012528","0084","A"
"012529","0084","A"
"012530","0084","A"
"012531","0084","A"
"012532","0084","A"
"012533","0084","A"
"012534","0084","A"
"012536","0084","A"
"012537","0084","A"
"012538","0084","A"
"012539","0084","A"
"012540","0084","A"
"012541","0084","A"
"012542","0084","A"
"012543","0084","A"
"012544","0084","A"
"012545","0084","A"
"012546","0084","A"
"012547","0084","A"
"012548","0084","A"
"012549","0084","A"
"012550","0084","A"
"012551","0084","A"
"012552","0084","A"
"012553","0084","A"
"012554","0084","A"
"012555","0084","A"
"012556","0084","A"
"012557","0084","A"
"012558","0084","A"
"012559","0084","A"
"012560","0084","A"
"012561","0084","A"
"012562","0084","A"
"012563","0084","A"
"012564","0084","A"
"012565","0084","A"
"012566","0084","A"
"012567","0084","A"
"012568","0084","A"
"012569","0084","A"
"012570","0084","A"
"012571","0084","A"
"012572","0084","A"
"012573","0084","A"
"012574","0084","A"
"012575","0084","A"
"012576","0084","A"
"012577","0084","A"
"012578","0084","A"
"012579","0084","A"
"012580","0084","A"
"012581","0084","A"
"012582","0084","A"
"012583","0084","A"
"012584","0084","A"
"012585","0084","A"
"012586","0084","A"
"012587","0084","A"
"012588","0084","A"
"012589","0084","A"
"012590","0084","A"
"012591","0084","A"
"012592","0084","A"
"012593","0084","A"
"012594","0084","A"
"012595","0084","A"
"012596","0084","A"
"012597","0084","A"
"012598","0084","A"
"012599","0084","A"
"012600","0084","A"
"012601","0084","A"
"012602","0084","A"
"012603","0084","A"
"012604","0084","A"
"012605","0084","A"
"012606","0084","A"
"012607","0084","A"
"012608","0084","A"
"012609","0084","A"
"012610","0084","A"
"012611","0084","A"
"012612","0084","A"
